price_in_rp,address,facilities,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
1480000000.0,"Cempaka Putih, Jakarta Pusat","cctv, tempat jemuran, keamanan",2.0,2.0,36.0,69.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,utara,1,unfurnished
7000000000.0,"Cempaka Putih, Jakarta Pusat","cctv, tempat jemuran",5.0,5.0,300.0,425.0,0,shm - sertifikat hak milik,4400 mah,0,0,2.0,2010.0,bagus,,2,unfurnished
24000000000.0,"Cempaka Putih, Jakarta Pusat"," taman,  jalur telepon,  ac, cctv,  track lari, keamanan",4.0,4.0,1010.0,1200.0,6,shm - sertifikat hak milik,6600 mah,1,1,2.0,2000.0,bagus,,2,unfurnished
24000000000.0,"Cempaka Putih, Jakarta Pusat"," taman,  jalur telepon,  ac, cctv,  track lari, keamanan",4.0,4.0,1010.0,1200.0,6,shm - sertifikat hak milik,6600 mah,1,1,2.0,2000.0,bagus,,2,unfurnished
17500000000.0,"Cempaka Putih, Jakarta Pusat","taman, ac,  jalur telepon",5.0,4.0,560.0,600.0,4,shm - sertifikat hak milik,4400 mah,1,1,2.0,2005.0,butuh renovasi,utara,2,unfurnished
8900000000.0,"Cempaka Putih, Jakarta Pusat","taman, jalur telepon,  cctv,  ac,  keamanan",4.0,4.0,280.0,550.0,2,shm - sertifikat hak milik,6600 mah,1,1,2.0,2010.0,,,2,furnished
13900000000.0,"Ampera, Jakarta Selatan","tempat jemuran, kolam renang, taman,  taman",4.0,4.0,464.0,640.0,2,shm - sertifikat hak milik,5500 mah,1,1,2.0,,bagus,selatan,2,unfurnished
15500000000.0,"Ampera, Jakarta Selatan","kolam renang, taman,  kolam renang, keamanan,  one gate system, akses parkir",4.0,4.0,740.0,340.0,2,shm - sertifikat hak milik,10600 mah,1,1,1.0,2001.0,bagus,barat,2,unfurnished
15500000000.0,"Ampera, Jakarta Selatan","taman,  kolam renang, akses parkir, keamanan, kolam renang,  one gate system",4.0,4.0,740.0,340.0,2,shm - sertifikat hak milik,10600 mah,1,1,1.0,2001.0,bagus,barat,2,unfurnished
10500000000.0,"Ampera, Jakarta Selatan"," kolam renang, jalur telepon, ac,  taman",4.0,4.0,260.0,345.0,2,shm - sertifikat hak milik,17600 mah,2,1,1.0,,baru,,2,semi furnished
16000000000.0,"Ampera, Jakarta Selatan"," kolam renang, keamanan,  taman, akses parkir,  pemanas air, jalur telepon,  mesin cuci,  cctv, kulkas,  ac, wastafel,  one gate system, tempat jemuran,  kitchen set,  tempat laundry",4.0,4.0,632.0,500.0,0,shm - sertifikat hak milik,13300 mah,3,1,1.0,2012.0,sudah renovasi,,0,semi furnished
45100000000.0,"Ampera, Jakarta Selatan"," pemanas air, akses parkir, jalur telepon,  jalur telepon, ac, track lari,  kitchen set,  mesin cuci,  cctv, kulkas,  one gate system, wastafel, cctv,  track lari,  kolam renang, keamanan,  taman,  ac,  keamanan, tempat jemuran",12.0,12.0,3475.0,1440.0,6,shm - sertifikat hak milik,33000 mah,6,3,1.0,2008.0,bagus,timur,6,semi furnished
16000000000.0,"Ampera, Jakarta Selatan"," taman, jalur telepon, kolam renang,  keamanan,  ac",4.0,4.0,997.0,500.0,4,shm - sertifikat hak milik,10600 mah,4,2,1.0,2015.0,bagus sekali,,2,semi furnished
45100000000.0,"Ampera, Jakarta Selatan"," kolam renang,  pemanas air,  taman,  kitchen set, jalur telepon,  mesin cuci,  cctv, track lari,  jalur telepon, ac, kulkas,  ac, wastafel,  keamanan, cctv, tempat jemuran,  track lari",12.0,12.0,3475.0,1440.0,6,shm - sertifikat hak milik,33000 mah,6,3,1.0,2008.0,bagus,timur,6,semi furnished
13000000000.0,"Jati Padang, Jakarta Selatan","taman, keamanan, kitchen set, keamanan, one gate system, tempat jemuran",5.0,5.0,928.0,600.0,4,shm - sertifikat hak milik,lainnya mah,3,1,2.0,,bagus,selatan,2,unfurnished
16000000000.0,"Jati Padang, Jakarta Selatan","taman, kolam renang, cctv",4.0,4.0,732.0,500.0,3,shm - sertifikat hak milik,7700 mah,1,1,2.0,,baru,,1,
13000000000.0,"Jati Padang, Jakarta Selatan","taman,  taman, jalur telepon,  cctv, ac, ac, cctv",5.0,5.0,928.0,600.0,4,shm - sertifikat hak milik,10600 mah,3,1,2.0,2015.0,bagus sekali,selatan,2,
16000000000.0,"Jati Padang, Jakarta Selatan","keamanan, taman,  taman, jalur telepon,  cctv,  jalur telepon, kolam renang, ac,  ac, cctv, keamanan",4.0,2.0,732.0,500.0,5,shm - sertifikat hak milik,13300 mah,2,1,2.0,2022.0,bagus sekali,selatan,0,semi furnished
4800000000.0,"Permata Buana, Jakarta Barat","taman,  ac, keamanan, ac, track lari, track lari, keamanan,  taman",3.0,3.0,144.0,200.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,2013.0,bagus sekali,utara,1,semi furnished
7100000000.0,"Permata Buana, Jakarta Barat","jalur telepon, keamanan,  one gate system, akses parkir,  cctv,  playground, tempat jemuran,  taman",7.0,4.0,265.0,645.0,1,shm - sertifikat hak milik,lainnya mah,2,1,3.0,,butuh renovasi,selatan,1,semi furnished
6200000000.0,"Permata Buana, Jakarta Barat","jalur telepon, tempat jemuran,  taman",4.0,3.0,144.0,300.0,1,shm - sertifikat hak milik,lainnya mah,1,1,3.0,2015.0,bagus,selatan,2,semi furnished
13500000000.0,"Permata Buana, Jakarta Barat","kolam renang, taman,  kolam renang,  track lari, jalur telepon, keamanan, track lari, keamanan,  taman",4.0,3.0,230.0,450.0,0,shm - sertifikat hak milik,4400 mah,1,1,3.0,2018.0,bagus sekali,,0,unfurnished
4900000000.0,"Permata Buana, Jakarta Barat","tempat jemuran, keamanan, taman",3.0,3.0,144.0,220.0,0,shm - sertifikat hak milik,3500 mah,1,1,2.0,,baru,utara,0,furnished
7190000000.0,"Permata Buana, Jakarta Barat"," track lari,  keamanan, jalur telepon,  kolam renang, ac,  cctv,  taman",5.0,3.0,180.0,250.0,1,shm - sertifikat hak milik,5500 mah,1,1,3.0,,bagus sekali,utara,2,semi furnished
6500000000.0,"Permata Buana, Jakarta Barat","taman,  track lari, keamanan, track lari, keamanan",4.0,3.0,144.0,400.0,2,shm - sertifikat hak milik,2200 mah,1,1,3.0,2015.0,baru,utara,2,unfurnished
3990000000.0,"Permata Buana, Jakarta Barat"," taman, jalur telepon, tempat jemuran",4.0,3.0,136.0,200.0,1,shm - sertifikat hak milik,3500 mah,1,1,2.0,,bagus,utara,1,semi furnished
13500000000.0,"Permata Buana, Jakarta Barat"," kolam renang,  taman, jalur telepon, keamanan, kolam renang, track lari,  track lari",4.0,3.0,230.0,450.0,0,shm - sertifikat hak milik,4400 mah,1,1,3.0,2018.0,bagus sekali,,0,unfurnished
5100000000.0,"Permata Buana, Jakarta Barat"," kolam renang, taman,  cctv,  jalur telepon, keamanan,  ac,  track lari",4.0,3.0,160.0,240.0,0,shm - sertifikat hak milik,4400 mah,1,1,2.0,2014.0,sudah renovasi,utara,2,semi furnished
6500000000.0,"Permata Buana, Jakarta Barat","taman, track lari,  track lari, keamanan",4.0,3.0,144.0,400.0,2,shm - sertifikat hak milik,2200 mah,1,1,3.0,2015.0,baru,utara,2,unfurnished
5200000000.0,"Permata Buana, Jakarta Barat"," kolam renang,  taman, jalur telepon,  cctv, keamanan,  ac,  track lari",3.0,3.0,150.0,200.0,0,shm - sertifikat hak milik,4400 mah,1,1,2.0,,baru,,2,semi furnished
4900000000.0,"Permata Buana, Jakarta Barat"," taman, jalur telepon, kitchen set, keamanan,  ac, wastafel,  ac, track lari, tempat jemuran,  track lari, lapangan tenis",3.0,2.0,144.0,250.0,0,shm - sertifikat hak milik,5500 mah,1,1,2.0,2014.0,sudah renovasi,utara,2,semi furnished
16500000000.0,"Permata Buana, Jakarta Barat"," kolam renang,  taman, jalur telepon,  cctv, ac,  keamanan,  track lari",3.0,3.0,300.0,450.0,1,shm - sertifikat hak milik,11000 mah,1,1,2.0,2020.0,baru,selatan,2,furnished
12500000000.0,"Permata Buana, Jakarta Barat"," kolam renang, track lari, taman",4.0,3.0,200.0,700.0,0,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,3.0,2018.0,baru,barat,0,unfurnished
7200000000.0,"Permata Buana, Jakarta Barat"," taman, jalur telepon, ac,  keamanan,  track lari",4.0,3.0,180.0,350.0,1,shm - sertifikat hak milik,4400 mah,1,1,3.0,2017.0,sudah renovasi,utara,1,semi furnished
4600000000.0,"Permata Buana, Jakarta Barat","taman, keamanan, track lari, ac,  ac,  track lari, keamanan",4.0,2.0,200.0,200.0,3,shm - sertifikat hak milik,2200 mah,1,1,2.0,2022.0,bagus sekali,barat,0,semi furnished
4850000000.0,"Permata Buana, Jakarta Barat","jalur telepon, ac,  keamanan",5.0,4.0,144.0,300.0,0,shm - sertifikat hak milik,5500 mah,2,1,3.0,2012.0,bagus sekali,utara,0,semi furnished
5200000000.0,"Permata Buana, Jakarta Barat",taman,4.0,4.0,200.0,300.0,1,shm - sertifikat hak milik,4400 mah,1,1,2.0,,bagus,barat,1,
3990000000.0,"Permata Buana, Jakarta Barat","keamanan,  taman, jalur telepon, tempat jemuran",3.0,3.0,136.0,200.0,1,shm - sertifikat hak milik,3500 mah,0,0,1.0,,bagus,utara,1,unfurnished
6000000000.0,"Permata Buana, Jakarta Barat","taman, keamanan, jalur telepon,  jalur telepon, keamanan",4.0,3.0,120.0,350.0,2,"lainnya (ppjb,girik,adat,dll)",3500 mah,1,1,4.0,2021.0,baru,utara,2,unfurnished
8000000000.0,"Permata Buana, Jakarta Barat","keamanan, jalur telepon,  jalur telepon, ac, keamanan, ac, track lari,  track lari",4.0,3.0,250.0,370.0,2,shm - sertifikat hak milik,4400 mah,1,1,3.0,2010.0,bagus sekali,selatan,2,semi furnished
5000000000.0,"Permata Buana, Jakarta Barat","lapangan tenis, jalur telepon, keamanan",4.0,3.0,144.0,250.0,0,shm - sertifikat hak milik,5500 mah,1,1,2.0,2013.0,sudah renovasi,utara,2,unfurnished
6500000000.0,"Permata Buana, Jakarta Barat"," taman, kolam renang,  keamanan,  ac, cctv,  track lari",4.0,4.0,144.0,500.0,0,hgb - hak guna bangunan,5500 mah,2,1,4.0,2017.0,baru,selatan,0,semi furnished
4850000000.0,"Permata Buana, Jakarta Barat"," kolam renang,  taman,  jalur telepon, track lari,  keamanan,  ac, cctv",4.0,4.0,144.0,300.0,2,shm - sertifikat hak milik,7700 mah,1,1,3.0,,bagus sekali,selatan,0,semi furnished
3990000000.0,"Permata Buana, Jakarta Barat","taman,  taman, jalur telepon, kitchen set, lapangan tenis,  keamanan, tempat jemuran, lapangan basket",4.0,3.0,136.0,180.0,1,shm - sertifikat hak milik,3500 mah,1,1,2.0,2015.0,sudah renovasi,utara,1,semi furnished
4500000000.0,"Permata Buana, Jakarta Barat","keamanan, one gate system, track lari, track lari, tempat jemuran, keamanan",5.0,3.0,144.0,250.0,2,shm - sertifikat hak milik,4400 mah,1,1,2.0,2010.0,butuh renovasi,selatan,0,unfurnished
800000000.0,"Pos Pengumben, Jakarta Barat","ac, keamanan",3.0,3.0,52.0,71.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2022.0,baru,barat,1,unfurnished
1150000000.0,"Palmerah, Jakarta Barat","keamanan, cctv",2.0,2.0,33.0,62.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,,1,unfurnished
1150000000.0,"Palmerah, Jakarta Barat","one gate system, tempat jemuran, akses parkir",2.0,3.0,33.0,62.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,bagus,,1,unfurnished
1500000000.0,"Palmerah, Jakarta Barat","cctv, keamanan, keamanan",2.0,2.0,40.0,71.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,2022.0,baru,,0,unfurnished
10000000000.0,"Pantai Mutiara, Jakarta Utara",keamanan,9.0,,345.0,700.0,0,shm - sertifikat hak milik,lainnya mah,0,0,4.0,,bagus,,0,
22500000000.0,"Pantai Mutiara, Jakarta Utara"," kolam renang, jalur telepon, keamanan,  akses parkir,  one gate system, masjid,  cctv, tempat jemuran,  taman",4.0,4.0,560.0,1200.0,4,shm - sertifikat hak milik,11000 mah,1,1,1.0,,bagus,selatan,4,
22500000000.0,"Pantai Mutiara, Jakarta Utara"," kolam renang, taman, keamanan, jalur telepon,  cctv, kitchen set,  jalur telepon, track lari,  playground,  keamanan,  one gate system, track lari, wastafel, lapangan basket",4.0,4.0,550.0,1200.0,3,shm - sertifikat hak milik,11000 mah,1,1,3.0,2021.0,baru,selatan,3,unfurnished
22500000000.0,"Pantai Mutiara, Jakarta Utara","keamanan,  kolam renang,  taman, jalur telepon,  cctv, masjid,  akses parkir,  one gate system, tempat jemuran",4.0,4.0,560.0,1200.0,4,shm - sertifikat hak milik,11000 mah,1,1,1.0,,bagus,selatan,4,
21000000000.0,"Pantai Mutiara, Jakarta Utara","taman,  taman, jalur telepon, tempat jemuran",4.0,3.0,700.0,1030.0,4,shm - sertifikat hak milik,10000 mah,0,0,2.0,,bagus,,0,
108000000000.0,"Pantai Mutiara, Jakarta Utara","taman, kolam renang,  track lari,  keamanan",7.0,8.0,2700.0,5000.0,4,,lainnya mah,3,2,3.0,2009.0,butuh renovasi,utara,12,unfurnished
55000000000.0,"Pantai Mutiara, Jakarta Utara"," kolam renang, taman,  cctv,  jalur telepon, keamanan,  ac,  track lari",5.0,4.0,752.0,3000.0,4,shm - sertifikat hak milik,11000 mah,3,2,4.0,2016.0,bagus sekali,,0,furnished
2400000000.0,"Puri Mansion, Jakarta Barat","tempat jemuran, wastafel, keamanan",3.0,2.0,90.0,108.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,2013.0,bagus,,0,unfurnished
2400000000.0,"Puri Mansion, Jakarta Barat","tempat jemuran, wastafel, keamanan",3.0,2.0,90.0,108.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,2013.0,bagus,,0,unfurnished
4700000000.0,"Puri Mansion, Jakarta Barat"," kolam renang, taman,  taman,  masjid, jalur telepon,  lapangan basket,  lapangan voli,  track lari,  lapangan bulu tangkis,  tempat gym,  keamanan, lapangan bola, tempat jemuran,  track lari, lapangan tenis",4.0,4.0,150.0,250.0,2,shm - sertifikat hak milik,4400 mah,1,1,3.0,,bagus,selatan,2,unfurnished
3390000000.0,"Puri Mansion, Jakarta Barat","keamanan, akses parkir, jalur telepon,  track lari,  cctv, kitchen set, track lari,  playground, tempat gym,  keamanan,  one gate system, tempat jemuran, lapangan basket",4.0,4.0,120.0,200.0,2,shm - sertifikat hak milik,4400 mah,1,1,2.0,2014.0,sudah renovasi,utara,0,semi furnished
4700000000.0,"Puri Mansion, Jakarta Barat"," kolam renang, taman,  jalur telepon, track lari,  keamanan,  ac",4.0,3.0,150.0,280.0,1,shm - sertifikat hak milik,5500 mah,1,1,2.0,2015.0,sudah renovasi,utara,2,semi furnished
3500000000.0,"Puri Mansion, Jakarta Barat"," taman,  jalur telepon, keamanan, kolam renang,  ac,  track lari",3.0,2.0,120.0,160.0,0,shm - sertifikat hak milik,2200 mah,1,1,2.0,2015.0,sudah renovasi,selatan,2,semi furnished
3350000000.0,"Puri Mansion, Jakarta Barat","tempat jemuran, keamanan",4.0,3.0,120.0,200.0,0,shm - sertifikat hak milik,3500 mah,1,0,2.0,2015.0,bagus,,0,unfurnished
3800000000.0,"Tanjung Duren, Jakarta Barat","ac, taman,  track lari,  keamanan",4.0,3.0,144.0,208.0,2,shm - sertifikat hak milik,2200 mah,1,1,2.0,,bagus sekali,selatan,1,semi furnished
1270000000.0,"Tanjung Duren, Jakarta Barat","track lari, taman,  keamanan",3.0,3.0,33.0,100.0,1,shm - sertifikat hak milik,2200 mah,0,0,3.0,,baru,,0,unfurnished
1450000000.0,"Tanjung Duren, Jakarta Barat","taman,  track lari, keamanan,  one gate system, akses parkir, track lari, keamanan, tempat jemuran",3.0,2.0,55.0,120.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,baru,selatan,0,
1800000000.0,"Tanjung Duren, Jakarta Barat","taman, track lari, tempat jemuran, keamanan",2.0,2.0,56.0,105.0,1,shm - sertifikat hak milik,2200 mah,1,0,2.0,,bagus,selatan,0,
4500000000.0,"Taman Grisenda, Jakarta Utara","taman,  kolam renang,  track lari, jalur telepon,  keamanan, keamanan,  cctv, track lari, cctv",4.0,4.0,120.0,240.0,2,shm - sertifikat hak milik,3500 mah,0,0,2.0,2021.0,baru,selatan,0,unfurnished
15000000000.0,"Intercon, Jakarta Barat","kolam renang, taman,  track lari,  keamanan,  kolam renang, jalur telepon, keamanan, ac,  jalur telepon, ac, track lari, cctv,  taman",4.0,3.0,425.0,500.0,2,shm - sertifikat hak milik,11000 mah,1,1,2.0,,baru,selatan,2,semi furnished
26000000000.0,"Intercon, Jakarta Barat","taman, ac",6.0,7.0,747.0,1000.0,0,shm - sertifikat hak milik,10600 mah,2,1,3.0,2015.0,sudah renovasi,,0,semi furnished
15900000000.0,"Intercon, Jakarta Barat"," kolam renang, taman,  masjid,  cctv,  jalur telepon, ac,  keamanan,  track lari",7.0,4.0,652.0,526.0,6,shm - sertifikat hak milik,7700 mah,3,1,2.0,,bagus sekali,timur,1,semi furnished
15000000000.0,"Intercon, Jakarta Barat","kolam renang,  taman,  track lari, keamanan",4.0,3.0,425.0,410.0,0,shm - sertifikat hak milik,4400 mah,0,0,1.0,,bagus sekali,timur,1,semi furnished
5500000000.0,"Intercon, Jakarta Barat","jalur telepon, ac,  keamanan",4.0,3.0,144.0,250.0,2,shm - sertifikat hak milik,7700 mah,1,1,2.0,2015.0,bagus sekali,barat daya,0,semi furnished
110000000000.0,"Menteng, Jakarta Pusat",kolam renang,4.0,4.0,950.0,1500.0,0,shm - sertifikat hak milik,lainnya mah,0,0,3.0,,,,0,
50000000000.0,"Menteng, Jakarta Pusat","taman, kolam renang, kitchen set",4.0,4.0,660.0,800.0,2,shm - sertifikat hak milik,24000 mah,2,1,2.0,2010.0,bagus,,2,semi furnished
100000000000.0,"Menteng, Jakarta Pusat","taman,  taman, jalur telepon, kitchen set,  ac, kolam renang, wastafel",6.0,6.0,1225.0,800.0,4,shm - sertifikat hak milik,lainnya mah,4,1,2.0,,bagus,,2,unfurnished
69000000000.0,"Menteng, Jakarta Pusat","cctv,  taman,  kolam renang, ac",4.0,5.0,474.0,1200.0,2,shm - sertifikat hak milik,16500 mah,3,1,3.0,2021.0,baru,barat,6,furnished
69000000000.0,"Menteng, Jakarta Pusat"," kolam renang, keamanan,  taman, akses parkir,  pemanas air, jalur telepon,  mesin cuci,  cctv, kulkas,  ac, wastafel, track lari, tempat jemuran,  kitchen set",4.0,4.0,475.0,1200.0,2,shm - sertifikat hak milik,22000 mah,3,2,3.0,2021.0,baru,utara,6,furnished
43000000000.0,"Menteng, Jakarta Pusat","keamanan,  pemanas air,  taman, jalur telepon,  cctv, masjid, kitchen set,  ac,  akses parkir,  playground, wastafel, track lari, tempat jemuran,  tempat laundry",5.0,4.0,519.0,470.0,3,shm - sertifikat hak milik,23000 mah,2,1,2.0,1995.0,bagus,timur,2,semi furnished
54500000000.0,"Menteng, Jakarta Pusat","kolam renang, ac,  taman",3.0,3.0,909.0,500.0,3,shm - sertifikat hak milik,16500 mah,2,1,1.0,1998.0,bagus,,2,semi furnished
45000000000.0,"Menteng, Jakarta Pusat","taman, kolam renang, ac,  ac",7.0,8.0,733.0,548.0,4,shm - sertifikat hak milik,13900 mah,3,1,2.0,2015.0,bagus,,2,unfurnished
45000000000.0,"Menteng, Jakarta Pusat","taman,  taman, ac, kolam renang, ac",7.0,8.0,733.0,548.0,2,shm - sertifikat hak milik,13900 mah,2,1,2.0,2011.0,bagus sekali,,4,unfurnished
2600000000.0,"Rawamangun, Jakarta Timur","taman,  keamanan, keamanan,  one gate system, akses parkir,  cctv,  taman, cctv,  playground, tempat jemuran,  kolam ikan",3.0,3.0,100.0,135.0,2,shm - sertifikat hak milik,3300 mah,1,1,2.0,2022.0,bagus,,0,unfurnished
3300000000.0,"Rawamangun, Jakarta Timur","taman,  track lari,  keamanan, jalur telepon,  masjid",3.0,2.0,135.0,200.0,2,shm - sertifikat hak milik,2200 mah,1,0,3.0,2000.0,,barat,0,semi furnished
2500000000.0,"Rawamangun, Jakarta Timur","taman,  ac, ac,  kitchen set, tempat jemuran, kulkas, mesin cuci",4.0,4.0,90.0,135.0,0,shm - sertifikat hak milik,3500 mah,0,0,2.0,2021.0,baru,,0,furnished
709000000.0,"Rawamangun, Jakarta Timur","akses parkir, one gate system",3.0,3.0,37.0,57.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,bagus,,1,unfurnished
2600000000.0,"Rawamangun, Jakarta Timur","taman, keamanan, akses parkir,  taman,  one gate system,  cctv,  playground, tempat jemuran,  keamanan, cctv,  kolam ikan",3.0,3.0,100.0,135.0,2,shm - sertifikat hak milik,3300 mah,1,1,2.0,2022.0,bagus,,0,unfurnished
709000000.0,"Rawamangun, Jakarta Timur","one gate system, akses parkir",3.0,3.0,37.0,57.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,bagus,,1,unfurnished
2100000000.0,"Rawamangun, Jakarta Timur","keamanan, taman,  taman,  masjid, masjid,  keamanan, cctv",3.0,2.0,132.0,88.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,selatan,0,unfurnished
2600000000.0,"Rawamangun, Jakarta Timur","taman, keamanan",3.0,3.0,100.0,130.0,2,shm - sertifikat hak milik,3500 mah,1,1,2.0,2022.0,baru,timur,0,unfurnished
2000000000.0,"Rawamangun, Jakarta Timur","cctv, keamanan",3.0,3.0,56.0,87.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,,0,unfurnished
1080000000.0,"Rawamangun, Jakarta Timur","keamanan, one gate system, keamanan",2.0,2.0,35.0,69.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,,0,unfurnished
3000000000.0,"Rawamangun, Jakarta Timur","taman, masjid,  jalur telepon,  keamanan",4.0,3.0,179.0,230.0,2,shm - sertifikat hak milik,2200 mah,1,0,2.0,1993.0,sudah renovasi,timur,0,unfurnished
1270000000.0,"Rawamangun, Jakarta Timur","keamanan, ac, ac,  keamanan, cctv",3.0,3.0,36.0,66.0,0,shm - sertifikat hak milik,2200 mah,1,1,3.0,2022.0,baru,utara,1,
3100000000.0,"Rawamangun, Jakarta Timur"," ac, taman,  keamanan, cctv",3.0,3.0,210.0,180.0,2,shm - sertifikat hak milik,3500 mah,1,1,1.0,2000.0,butuh renovasi,,0,unfurnished
19000000000.0,"Kelapa Gading, Jakarta Utara","taman,  track lari,  keamanan, jalur telepon,  ac,  kolam renang, keamanan, ac, track lari, cctv,  taman",4.0,3.0,386.0,1000.0,4,shm - sertifikat hak milik,5500 mah,1,1,3.0,,bagus sekali,barat daya,4,semi furnished
19000000000.0,"Kelapa Gading, Jakarta Utara"," kolam renang, taman,  taman, jalur telepon, track lari,  jalur telepon, ac, ac,  keamanan, cctv,  track lari",4.0,3.0,386.0,1000.0,4,shm - sertifikat hak milik,5500 mah,1,1,3.0,,bagus sekali,barat daya,4,semi furnished
5900000000.0,"Kelapa Gading, Jakarta Utara","taman, ac",4.0,3.0,180.0,240.0,1,shm - sertifikat hak milik,7700 mah,0,0,2.0,2019.0,bagus,,0,unfurnished
7500000000.0,"Kelapa Gading, Jakarta Utara","keamanan, keamanan",,,405.0,717.0,0,shm - sertifikat hak milik,lainnya mah,0,0,4.0,2015.0,bagus,selatan,0,unfurnished
19800000000.0,"Kelapa Gading, Jakarta Utara","taman, jalur telepon, track lari,  jalur telepon,  keamanan, cctv,  track lari",4.0,4.0,507.0,804.0,4,shm - sertifikat hak milik,10600 mah,2,1,2.0,,bagus,,0,semi furnished
7000000000.0,"Kelapa Gading, Jakarta Utara",keamanan,3.0,3.0,120.0,168.0,0,,2200 mah,1,1,2.0,,bagus,,0,unfurnished
440000000.0,"Kelapa Gading, Jakarta Utara","cctv, kitchen set",2.0,2.0,21.0,42.0,0,shm - sertifikat hak milik,1300 mah,0,0,2.0,2022.0,baru,timur,0,unfurnished
18000000000.0,"Kelapa Gading, Jakarta Utara","jalur telepon,  track lari,  jalur telepon,  kolam ikan, keamanan, lapangan tenis,  tempat laundry,  cctv, kitchen set,  one gate system, wastafel, kolam renang,  playground,  track lari, keamanan,  kolam renang,  taman, taman,  ac,  tempat gym,  ac, tempat jemuran, lapangan basket",5.0,4.0,513.0,625.0,2,shm - sertifikat hak milik,6600 mah,1,1,3.0,2012.0,bagus,tenggara,2,semi furnished
